,Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longtitude,Altitude,TimeZone,DST
0,1,Goroka Airport,Goroka,Papua New Guinea,GKA,AYGA,-6.081689834590001,145.391998291,5282,10,U
1,2,Madang Airport,Madang,Papua New Guinea,MAG,AYMD,-5.20707988739,145.789001465,20,10,U
2,3,Mount Hagen Kagamuga Airport,Mount Hagen,Papua New Guinea,HGU,AYMH,-5.826789855957031,144.29600524902344,5388,10,U
3,4,Nadzab Airport,Nadzab,Papua New Guinea,LAE,AYNZ,-6.569803,146.725977,239,10,U
4,5,Port Moresby Jacksons International Airport,Port Moresby,Papua New Guinea,POM,AYPY,-9.44338035583496,147.22000122070312,146,10,U
5,6,Wewak International Airport,Wewak,Papua New Guinea,WWK,AYWK,-3.58383011818,143.669006348,19,10,U
6,7,Narsarsuaq Airport,Narssarssuaq,Greenland,UAK,BGBW,61.1604995728,-45.4259986877,112,-3,E
7,8,Godthaab / Nuuk Airport,Godthaab,Greenland,GOH,BGGH,64.19090271,-51.6781005859,283,-3,E
8,9,Kangerlussuaq Airport,Sondrestrom,Greenland,SFJ,BGSF,67.0122218992,-50.7116031647,165,-3,E
9,10,Thule Air Base,Thule,Greenland,THU,BGTL,76.5311965942,-68.7032012939,251,-4,E
10,11,Akureyri Airport,Akureyri,Iceland,AEY,BIAR,65.66000366210938,-18.07270050048828,6,0,N
11,12,Egilsstaðir Airport,Egilsstadir,Iceland,EGS,BIEG,65.2833023071289,-14.401399612426758,76,0,N
12,13,Hornafjörður Airport,Hofn,Iceland,HFN,BIHN,64.295601,-15.2272,24,0,N
13,14,Húsavík Airport,Husavik,Iceland,HZK,BIHU,65.952301,-17.426001,48,0,N
14,15,Ísafjörður Airport,Isafjordur,Iceland,IFJ,BIIS,66.05809783935547,-23.135299682617188,8,0,N
15,16,Keflavik International Airport,Keflavik,Iceland,KEF,BIKF,63.985000610352,-22.605600357056,171,0,N
16,17,Patreksfjörður Airport,Patreksfjordur,Iceland,PFJ,BIPA,65.555801,-23.965,11,0,N
17,18,Reykjavik Airport,Reykjavik,Iceland,RKV,BIRK,64.1299972534,-21.9405994415,48,0,N
18,19,Siglufjörður Airport,Siglufjordur,Iceland,SIJ,BISI,66.133301,-18.9167,10,0,N
19,20,Vestmannaeyjar Airport,Vestmannaeyjar,Iceland,VEY,BIVM,63.42430114746094,-20.27890014648437,326,0,N
20,21,Sault Ste Marie Airport,Sault Sainte Marie,Canada,YAM,CYAM,46.48500061035156,-84.5093994140625,630,-5,A
21,22,Winnipeg / St. Andrews Airport,Winnipeg,Canada,\N,CYAV,50.0564002991,-97.0325012207,760,-6,A
22,23,Halifax / CFB Shearwater Heliport,Halifax,Canada,\N,CYAW,44.639702,-63.499401,144,-4,A
23,24,St. Anthony Airport,St. Anthony,Canada,YAY,CYAY,51.3918991089,-56.083099365200006,108,-3.5,A
24,25,Tofino / Long Beach Airport,Tofino,Canada,YAZ,CYAZ,49.079833,-125.775583,80,-8,A
25,26,Kugaaruk Airport,Pelly Bay,Canada,YBB,CYBB,68.534401,-89.808098,56,-7,A
26,27,Baie Comeau Airport,Baie Comeau,Canada,YBC,CYBC,49.13249969482422,-68.20439910888672,71,-5,A
27,28,CFB Bagotville,Bagotville,Canada,YBG,CYBG,48.33060073852539,-70.99639892578125,522,-5,A
28,29,Baker Lake Airport,Baker Lake,Canada,YBK,CYBK,64.29889678960001,-96.077796936,59,-6,A
29,30,Campbell River Airport,Campbell River,Canada,YBL,CYBL,49.950801849365234,-125.27100372314452,346,-8,A
30,31,Brandon Municipal Airport,Brandon,Canada,YBR,CYBR,49.91,-99.951897,1343,-6,A
31,32,Cambridge Bay Airport,Cambridge Bay,Canada,YCB,CYCB,69.1081008911,-105.138000488,90,-7,A
32,33,Nanaimo Airport,Nanaimo,Canada,YCD,CYCD,49.0549702249,-123.869862556,92,-8,A
33,34,Castlegar/West Kootenay Regional Airport,Castlegar,Canada,YCG,CYCG,49.2963981628,-117.632003784,1624,-8,A
34,35,Miramichi Airport,Chatham,Canada,YCH,CYCH,47.007801,-65.449203,108,-4,A
35,36,Charlo Airport,Charlo,Canada,YCL,CYCL,47.990799,-66.330299,132,-4,A
36,37,Kugluktuk Airport,Coppermine,Canada,YCO,CYCO,67.816704,-115.143997,74,-7,A
37,38,Coronation Airport,Coronation,Canada,YCT,CYCT,52.0750007629,-111.444999695,2595,-7,A
38,39,Chilliwack Airport,Chilliwack,Canada,YCW,CYCW,49.1528015137,-121.939002991,32,-8,A
39,40,Clyde River Airport,Clyde River,Canada,YCY,CYCY,70.4860992432,-68.5167007446,87,-5,A
40,41,Coral Harbour Airport,Coral Harbour,Canada,YZS,CYZS,64.1932983398,-83.3593978882,210,-5,A
41,42,Dawson City Airport,Dawson,Canada,YDA,CYDA,64.04309844970703,-139.1280059814453,1215,-8,A
42,43,Burwash Airport,Burwash,Canada,YDB,CYDB,61.37110137939453,-139.04100036621094,2647,-8,A
43,44,Princeton Airport,Princeton,Canada,\N,CYDC,49.4681015015,-120.511001587,2298,-8,A
44,45,Deer Lake Airport,Deer Lake,Canada,YDF,CYDF,49.21080017089844,-57.39139938354492,72,-3.5,A
45,46,Dease Lake Airport,Dease Lake,Canada,YDL,CYDL,58.4221992493,-130.031997681,2600,-8,A
46,47,Dauphin Barker Airport,Dauphin,Canada,YDN,CYDN,51.10079956054688,-100.052001953125,999,-6,A
47,48,Dawson Creek Airport,Dawson Creek,Canada,YDQ,CYDQ,55.7422981262207,-120.18299865722656,2148,-7,A
48,49,Edmonton International Airport,Edmonton,Canada,YEG,CYEG,53.3097000122,-113.580001831,2373,-7,A
49,50,Arviat Airport,Eskimo Point,Canada,YEK,CYEK,61.0942001343,-94.0708007812,32,-6,A
50,51,Estevan Airport,Estevan,Canada,YEN,CYEN,49.2103004456,-102.966003418,1905,-6,N
51,52,Edson Airport,Edson,Canada,YET,CYET,53.5788993835,-116.464996338,3043,-7,A
52,53,Eureka Airport,Eureka,Canada,YEU,CYEU,79.9946975708,-85.814201355,256,-6,A
53,54,Inuvik Mike Zubko Airport,Inuvik,Canada,YEV,CYEV,68.30419921880001,-133.483001709,224,-7,A
54,55,Iqaluit Airport,Iqaluit,Canada,YFB,CYFB,63.756402,-68.555801,110,-5,A
55,56,Fredericton Airport,Fredericton,Canada,YFC,CYFC,45.868900299072266,-66.53720092773438,68,-4,A
56,57,Forestville Airport,Forestville,Canada,YFE,CYFE,48.74610137939453,-69.09719848632812,293,-5,A
57,58,Flin Flon Airport,Flin Flon,Canada,YFO,CYFO,54.6781005859375,-101.68199920654295,997,-6,A
58,59,Fort Resolution Airport,Fort Resolution,Canada,YFR,CYFR,61.1808013916,-113.690002441,526,-7,A
59,60,Fort Simpson Airport,Fort Simpson,Canada,YFS,CYFS,61.76020050048828,-121.23699951171876,555,-7,A
60,61,Kingston Norman Rogers Airport,Kingston,Canada,YGK,CYGK,44.22529983520508,-76.5969009399414,305,-5,A
61,62,La Grande Rivière Airport,La Grande Riviere,Canada,YGL,CYGL,53.625301361083984,-77.7042007446289,639,-5,A
62,63,Gaspé (Michel-Pouliot) Airport,Gaspe,Canada,YGP,CYGP,48.7752990723,-64.4785995483,112,-5,A
63,64,Geraldton Greenstone Regional Airport,Geraldton,Canada,YGQ,CYGQ,49.77830123901367,-86.93939971923828,1144,-5,A
64,65,Îles-de-la-Madeleine Airport,Iles De La Madeleine,Canada,YGR,CYGR,47.42470169067383,-61.778099060058594,35,-5,A
65,66,Hudson Bay Airport,Hudson Bay,Canada,YHB,CYHB,52.8166999817,-102.310997009,1175,-6,N
66,67,Dryden Regional Airport,Dryden,Canada,YHD,CYHD,49.831699,-92.744202,1354,-6,A
67,68,Ulukhaktok Holman Airport,Holman Island,Canada,YHI,CYHI,70.76280212402344,-117.80599975585938,117,-7,A
68,69,Gjoa Haven Airport,Gjoa Haven,Canada,YHK,CYHK,68.635597229,-95.8497009277,152,-7,A
69,70,John C. Munro Hamilton International Airport,Hamilton,Canada,YHM,CYHM,43.1735992432,-79.93499755859999,780,-5,A
70,71,Montréal / Saint-Hubert Airport,Montreal,Canada,YHU,CYHU,45.5175018311,-73.4169006348,90,-5,A
71,72,Hay River / Merlyn Carter Airport,Hay River,Canada,YHY,CYHY,60.8396987915,-115.782997131,541,-7,A
72,73,Halifax / Stanfield International Airport,Halifax,Canada,YHZ,CYHZ,44.8807983398,-63.5085983276,477,-4,A
73,74,Atikokan Municipal Airport,Atikokan,Canada,YIB,CYIB,48.7738990784,-91.6386032104,1408,-5,A
74,75,Pond Inlet Airport,Pond Inlet,Canada,YIO,CYIO,72.6832962036,-77.9666976929,181,-5,A
75,76,St Jean Airport,St. Jean,Canada,YJN,CYJN,45.29439926147461,-73.28109741210938,136,-5,A
76,77,Stephenville Airport,Stephenville,Canada,YJT,CYJT,48.5442008972168,-58.54999923706055,84,-3.5,A
77,78,Kamloops Airport,Kamloops,Canada,YKA,CYKA,50.7022018433,-120.444000244,1133,-8,A
78,79,Waterloo Airport,Waterloo,Canada,YKF,CYKF,43.4608001709,-80.3786010742,1055,-5,A
79,80,Schefferville Airport,Schefferville,Canada,YKL,CYKL,54.805301666259766,-66.8052978515625,1709,-5,A
80,81,Kindersley Airport,Kindersley,Canada,YKY,CYKY,51.5175018311,-109.180999756,2277,-6,N
81,82,Buttonville Municipal Airport,Toronto,Canada,YKZ,CYKZ,43.86220169067383,-79.37000274658203,650,-5,A
82,83,Chapleau Airport,Chapleau,Canada,YLD,CYLD,47.81999969482422,-83.3467025756836,1470,-5,A
83,84,Meadow Lake Airport,Meadow Lake,Canada,YLJ,CYLJ,54.125301361083984,-108.52300262451172,1576,-6,N
84,85,Lloydminster Airport,Lloydminster,Canada,YLL,CYLL,53.309200286865234,-110.072998046875,2193,-7,A
85,86,Alert Airport,Alert,Canada,YLT,CYLT,82.51779937740001,-62.2806015015,100,-5,A
86,87,Kelowna International Airport,Kelowna,Canada,YLW,CYLW,49.9561004639,-119.377998352,1421,-8,A
87,88,Mayo Airport,Mayo,Canada,YMA,CYMA,63.61640167236328,-135.8679962158203,1653,-8,A
88,89,Moose Jaw Air Vice Marshal C. M. McEwen Airport,Moose Jaw,Canada,YMJ,CYMJ,50.330299377441406,-105.55899810791016,1892,-6,N
89,90,Fort McMurray Airport,Fort Mcmurray,Canada,YMM,CYMM,56.653301239,-111.222000122,1211,-7,A
90,91,Moosonee Airport,Moosonee,Canada,YMO,CYMO,51.29109954833984,-80.60780334472656,30,-5,A
91,92,Maniwaki Airport,Maniwaki,Canada,YMW,CYMW,46.2728004456,-75.9906005859,656,-5,A
92,93,Montreal International (Mirabel) Airport,Montreal,Canada,YMX,CYMX,45.679501,-74.038696,270,-5,A
93,94,Natashquan Airport,Natashquan,Canada,YNA,CYNA,50.18999862670898,-61.78919982910156,39,-5,A
94,95,Ottawa / Gatineau Airport,Gatineau,Canada,YND,CYND,45.5217018127,-75.5635986328,211,-5,A
95,96,Matagami Airport,Matagami,Canada,YNM,CYNM,49.76169967651367,-77.80280303955078,918,-5,A
96,97,Old Crow Airport,Old Crow,Canada,YOC,CYOC,67.57060241699219,-139.83900451660156,824,-8,A
97,98,CFB Cold Lake,Cold Lake,Canada,YOD,CYOD,54.40499877929688,-110.27899932861328,1775,-7,A
98,99,High Level Airport,High Level,Canada,YOJ,CYOJ,58.62139892578125,-117.16500091552734,1110,-7,A
99,100,Ottawa Macdonald-Cartier International Airport,Ottawa,Canada,YOW,CYOW,45.3224983215332,-75.66919708251953,374,-5,A
100,101,Prince Albert Glass Field,Prince Albert,Canada,YPA,CYPA,53.2141990662,-105.672996521,1405,-6,N
101,102,Peace River Airport,Peace River,Canada,YPE,CYPE,56.226898,-117.446999,1873,-7,A
102,103,Southport Airport,Portage-la-prairie,Canada,YPG,CYPG,49.903099,-98.273817,885,-6,A
103,104,Pitt Meadows Airport,Pitt Meadows,Canada,\N,CYPK,49.21609878540039,-122.70999908447266,11,-8,A
104,105,Pickle Lake Airport,Pickle Lake,Canada,YPL,CYPL,51.4463996887207,-90.21420288085938,1267,-5,A
105,106,Port Menier Airport,Port Menier,Canada,YPN,CYPN,49.83639907836914,-64.2885971069336,167,-5,A
106,107,Peterborough Airport,Peterborough,Canada,YPQ,CYPQ,44.22999954223633,-78.36329650878906,628,-5,A
107,108,Prince Rupert Airport,Prince Pupert,Canada,YPR,CYPR,54.2860984802,-130.445007324,116,-8,A
108,109,Fort Chipewyan Airport,Fort Chipewyan,Canada,YPY,CYPY,58.7672004699707,-111.11699676513672,761,-7,A
109,110,Muskoka Airport,Muskoka,Canada,YQA,CYQA,44.974700927734375,-79.30329895019531,925,-5,A
110,111,Quebec Jean Lesage International Airport,Quebec,Canada,YQB,CYQB,46.7911,-71.393303,244,-5,A
111,112,Red Deer Regional Airport,Red Deer Industrial,Canada,YQF,CYQF,52.18220138549805,-113.8939971923828,2968,-7,A
112,113,Windsor Airport,Windsor,Canada,YQG,CYQG,42.27560043334961,-82.95559692382812,622,-5,A
113,114,Watson Lake Airport,Watson Lake,Canada,YQH,CYQH,60.11640167236328,-128.82200622558594,2255,-8,A
114,115,Kenora Airport,Kenora,Canada,YQK,CYQK,49.78829956054688,-94.36309814453124,1332,-6,A
115,116,Lethbridge County Airport,Lethbridge,Canada,YQL,CYQL,49.6302986145,-112.800003052,3048,-7,A
116,117,Greater Moncton International Airport,Moncton,Canada,YQM,CYQM,46.11220169067383,-64.67859649658203,232,-4,A
117,119,Comox Airport,Comox,Canada,YQQ,CYQQ,49.71080017089844,-124.88700103759766,84,-8,A
118,120,Regina International Airport,Regina,Canada,YQR,CYQR,50.43190002441406,-104.66600036621094,1894,-6,N
119,121,Thunder Bay Airport,Thunder Bay,Canada,YQT,CYQT,48.37189865112305,-89.32389831542969,653,-5,A
120,122,Grande Prairie Airport,Grande Prairie,Canada,YQU,CYQU,55.1796989441,-118.885002136,2195,-7,A
121,123,Yorkton Municipal Airport,Yorkton,Canada,YQV,CYQV,51.26470184326172,-102.46199798583984,1635,-6,N
122,124,North Battleford Airport,North Battleford,Canada,YQW,CYQW,52.76919937133789,-108.24400329589844,1799,-6,N
123,125,Gander International Airport,Gander,Canada,YQX,CYQX,48.9369010925293,-54.56809997558594,496,-3.5,A
124,126,Sydney / J.A. Douglas McCurdy Airport,Sydney,Canada,YQY,CYQY,46.1614,-60.047798,203,-4,A
125,127,Quesnel Airport,Quesnel,Canada,YQZ,CYQZ,53.026100158691406,-122.51000213623048,1789,-8,A
126,128,Resolute Bay Airport,Resolute,Canada,YRB,CYRB,74.7169036865,-94.9693984985,215,-6,A
127,129,Rivière-du-Loup Airport,Riviere Du Loup,Canada,YRI,CYRI,47.76440048217773,-69.58470153808594,427,-5,A
128,130,Roberval Airport,Roberval,Canada,YRJ,CYRJ,48.52000045776367,-72.2656021118164,586,-5,A
129,131,Rocky Mountain House Airport,Rocky Mountain House,Canada,YRM,CYRM,52.4296989441,-114.903999329,3244,-7,A
130,132,Rankin Inlet Airport,Rankin Inlet,Canada,YRT,CYRT,62.8114013672,-92.1157989502,94,-6,A
131,133,Sudbury Airport,Sudbury,Canada,YSB,CYSB,46.625,-80.79889678955078,1141,-5,A
132,134,Sherbrooke Airport,Sherbrooke,Canada,YSC,CYSC,45.4385986328125,-71.69139862060547,792,-5,A
133,135,Saint John Airport,St. John,Canada,YSJ,CYSJ,45.31610107421875,-65.89029693603516,357,-4,A
134,136,Fort Smith Airport,Fort Smith,Canada,YSM,CYSM,60.020301818847656,-111.96199798583984,671,-7,A
135,137,Nanisivik Airport,Nanisivik,Canada,YSR,CYSR,72.982201,-84.613602,2106,-5,A
136,138,Summerside Airport,Summerside,Canada,YSU,CYSU,46.44060134887695,-63.83359909057617,56,-4,A
137,139,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Sachs Harbour,Canada,YSY,CYSY,71.9938964844,-125.242996216,282,-7,A
138,140,Cape Dorset Airport,Cape Dorset,Canada,YTE,CYTE,64.2300033569,-76.5267028809,164,-5,A
139,141,Thompson Airport,Thompson,Canada,YTH,CYTH,55.80110168457031,-97.86419677734376,729,-6,A
140,142,CFB Trenton,Trenton,Canada,YTR,CYTR,44.118900299072266,-77.5280990600586,283,-5,A
141,143,Timmins/Victor M. Power,Timmins,Canada,YTS,CYTS,48.5696983337,-81.376701355,967,-5,A
142,144,Billy Bishop Toronto City Centre Airport,Toronto,Canada,YTZ,CYTZ,43.627499,-79.396202,252,-5,A
143,145,Tuktoyaktuk Airport,Tuktoyaktuk,Canada,YUB,CYUB,69.43329620361328,-133.0260009765625,15,-7,A
144,146,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.4706001282,-73.7407989502,118,-5,A
145,147,Repulse Bay Airport,Repulse Bay,Canada,YUT,CYUT,66.5214004517,-86.22470092770001,80,-6,A
146,148,Hall Beach Airport,Hall Beach,Canada,YUX,CYUX,68.77610015869999,-81.2425,30,-5,A
147,149,Rouyn Noranda Airport,Rouyn,Canada,YUY,CYUY,48.20610046386719,-78.83560180664062,988,-5,A
148,150,La Ronge Airport,La Ronge,Canada,YVC,CYVC,55.1514015198,-105.262001038,1242,-6,N
149,151,Vermilion Airport,Vermillion,Canada,YVG,CYVG,53.3558006287,-110.823997498,2025,-7,A
150,152,Qikiqtarjuaq Airport,Broughton Island,Canada,YVM,CYVM,67.5457992554,-64.03140258789999,21,-5,A
151,153,Val-d'Or Airport,Val D'or,Canada,YVO,CYVO,48.0532989502,-77.7827987671,1107,-5,A
152,154,Kuujjuaq Airport,Quujjuaq,Canada,YVP,CYVP,58.096099853515625,-68.4269027709961,129,-5,A
153,155,Norman Wells Airport,Norman Wells,Canada,YVQ,CYVQ,65.28160095214844,-126.7979965209961,238,-7,A
154,156,Vancouver International Airport,Vancouver,Canada,YVR,CYVR,49.193901062,-123.183998108,14,-8,A
155,157,Buffalo Narrows Airport,Buffalo Narrows,Canada,YVT,CYVT,55.8418998718,-108.417999268,1423,-6,N
156,158,Wiarton Airport,Wiarton,Canada,YVV,CYVV,44.7458,-81.107201,729,-5,A
157,159,Petawawa Airport,Petawawa,Canada,YWA,CYWA,45.95220184326172,-77.31919860839844,427,-5,A
158,160,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,Canada,YWG,CYWG,49.9099998474,-97.2398986816,783,-6,A
159,161,Wabush Airport,Wabush,Canada,YWK,CYWK,52.92190170288086,-66.8644027709961,1808,-4,A
160,162,Williams Lake Airport,Williams Lake,Canada,YWL,CYWL,52.1831016541,-122.054000854,3085,-8,A
161,163,Wrigley Airport,Wrigley,Canada,YWY,CYWY,63.20940017700195,-123.43699645996094,489,-7,A
162,164,Cranbrook/Canadian Rockies International Airport,Cranbrook,Canada,YXC,CYXC,49.610801696777,-115.78199768066,3082,-7,A
163,165,Edmonton City Centre (Blatchford Field) Airport,Edmonton,Canada,YXD,CYXD,53.5724983215,-113.521003723,2202,-7,A
164,166,Saskatoon John G. Diefenbaker International Airport,Saskatoon,Canada,YXE,CYXE,52.17079925537109,-106.6999969482422,1653,-6,N
165,167,Medicine Hat Airport,Medicine Hat,Canada,YXH,CYXH,50.01890182495117,-110.72100067138672,2352,-7,A
166,168,Fort St John Airport,Fort Saint John,Canada,YXJ,CYXJ,56.23809814453125,-120.73999786376952,2280,-7,A
167,169,Sioux Lookout Airport,Sioux Lookout,Canada,YXL,CYXL,50.11389923095703,-91.9052963256836,1258,-6,A
168,170,Pangnirtung Airport,Pangnirtung,Canada,YXP,CYXP,66.1449966431,-65.71360015869999,75,-5,A
169,171,Earlton (Timiskaming Regional) Airport,Earlton,Canada,YXR,CYXR,47.6974006546,-79.8473453522,800,-5,A
170,172,Prince George Airport,Prince George,Canada,YXS,CYXS,53.8894004822,-122.679000854,2267,-8,A
171,173,Northwest Regional Airport Terrace-Kitimat,Terrace,Canada,YXT,CYXT,54.468498,-128.576009,713,-8,A
172,174,London Airport,London,Canada,YXU,CYXU,43.035599,-81.1539,912,-5,A
173,175,Abbotsford Airport,Abbotsford,Canada,YXX,CYXX,49.025299072265625,-122.36100006103516,195,-8,A
174,176,Whitehorse / Erik Nielsen International Airport,Whitehorse,Canada,YXY,CYXY,60.7095985413,-135.067001343,2317,-8,A
175,177,North Bay Jack Garland Airport,North Bay,Canada,YYB,CYYB,46.363602,-79.422798,1215,-5,A
176,178,Calgary International Airport,Calgary,Canada,YYC,CYYC,51.113899231,-114.019996643,3557,-7,A
177,179,Smithers Airport,Smithers,Canada,YYD,CYYD,54.82469940185547,-127.18299865722656,1712,-8,A
178,180,Fort Nelson Airport,Fort Nelson,Canada,YYE,CYYE,58.8363990784,-122.597000122,1253,-8,A
179,181,Penticton Airport,Penticton,Canada,YYF,CYYF,49.46310043334961,-119.60199737548828,1129,-8,A
180,182,Charlottetown Airport,Charlottetown,Canada,YYG,CYYG,46.290000915527344,-63.12110137939453,160,-4,A
181,183,Taloyoak Airport,Spence Bay,Canada,YYH,CYYH,69.5466995239,-93.5766983032,92,-7,A
182,184,Victoria International Airport,Victoria,Canada,YYJ,CYYJ,48.646900177,-123.426002502,63,-8,A
183,185,Lynn Lake Airport,Lynn Lake,Canada,YYL,CYYL,56.86389923095703,-101.07599639892578,1170,-6,A
184,186,Swift Current Airport,Swift Current,Canada,YYN,CYYN,50.2919006348,-107.691001892,2680,-6,N
185,187,Churchill Airport,Churchill,Canada,YYQ,CYYQ,58.739200592041016,-94.06500244140624,94,-6,A
186,188,Goose Bay Airport,Goose Bay,Canada,YYR,CYYR,53.3191986084,-60.4258003235,160,-4,A
187,189,St. John's International Airport,St. John's,Canada,YYT,CYYT,47.618598938,-52.7518997192,461,-3.5,A
188,190,Kapuskasing Airport,Kapuskasing,Canada,YYU,CYYU,49.41389846801758,-82.46749877929688,743,-5,A
189,191,Armstrong Airport,Armstrong,Canada,YYW,CYYW,50.29029846191406,-88.90969848632812,1058,-5,A
190,192,Mont Joli Airport,Mont Joli,Canada,YYY,CYYY,48.60860061645508,-68.20809936523438,172,-5,A
191,193,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,43.6772003174,-79.63059997559999,569,-5,A
192,194,Downsview Airport,Toronto,Canada,YZD,CYZD,43.74250030517578,-79.4655990600586,652,-5,A
193,195,Gore Bay Manitoulin Airport,Gore Bay,Canada,YZE,CYZE,45.88529968261719,-82.56780242919922,635,-5,A
194,196,Yellowknife Airport,Yellowknife,Canada,YZF,CYZF,62.462799072265625,-114.44000244140624,675,-7,A
195,197,Slave Lake Airport,Slave Lake,Canada,YZH,CYZH,55.2930984497,-114.777000427,1912,-7,A
196,198,Sandspit Airport,Sandspit,Canada,YZP,CYZP,53.25429916379999,-131.813995361,21,-8,A
197,199,Chris Hadfield Airport,Sarnia,Canada,YZR,CYZR,42.9994010925293,-82.30889892578125,594,-5,A
198,200,Port Hardy Airport,Port Hardy,Canada,YZT,CYZT,50.68059921264648,-127.36699676513672,71,-8,A
199,201,Whitecourt Airport,Whitecourt,Canada,YZU,CYZU,54.14390182495117,-115.78700256347656,2567,-7,A
200,202,Sept-Îles Airport,Sept-iles,Canada,YZV,CYZV,50.22330093383789,-66.2656021118164,180,-5,A
201,203,Teslin Airport,Teslin,Canada,YZW,CYZW,60.17279815673828,-132.7429962158203,2313,-8,A
202,204,CFB Greenwood,Greenwood,Canada,YZX,CYZX,44.98440170288086,-64.91690063476562,92,-4,A
203,205,Faro Airport,Faro,Canada,ZFA,CZFA,62.20750045776367,-133.37600708007812,2351,-8,A
204,206,Fort Mcpherson Airport,Fort Mcpherson,Canada,ZFM,CZFM,67.40750122070312,-134.86099243164062,116,-7,A
205,207,Blida Airport,Blida,Algeria,QLD,DAAB,36.50360107421875,2.814169883728028,535,1,N
206,208,Bou Saada Airport,Bou Saada,Algeria,BUJ,DAAD,35.33250045776367,4.206389904022217,1506,1,N
207,209,Soummam Airport,Bejaja,Algeria,BJA,DAAE,36.7120018005,5.0699200630200005,20,1,N
208,210,Houari Boumediene Airport,Algier,Algeria,ALG,DAAG,36.69100189208984,3.215409994125366,82,1,N
209,211,Djanet Inedbirene Airport,Djanet,Algeria,DJG,DAAJ,24.292801,9.45244,3176,1,N
210,212,Boufarik Airport,Boufarik,Algeria,\N,DAAK,36.545799,2.87611,335,1,N
211,213,Reggane Airport,Reggan,Algeria,\N,DAAN,26.7101,0.285647,955,1,N
212,214,Illizi Takhamalt Airport,Illizi,Algeria,VVZ,DAAP,26.7234992981,8.62265014648,1778,1,N
213,215,Ain Oussera Airport,Ain Oussera,Algeria,\N,DAAQ,35.52539825439453,2.8787100315093994,2132,1,N
214,216,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,TMR,DAAT,22.8115005493,5.45107984543,4518,1,N
215,217,Jijel Ferhat Abbas Airport,Jijel,Algeria,GJL,DAAV,36.7951011658,5.87361001968,36,1,N
216,218,Mecheria Airport,Mecheria,Algeria,MZW,DAAY,33.535900116,-0.242353007197,3855,1,N
217,219,Relizane Airport,Relizane,Algeria,\N,DAAZ,35.752201,0.626272,282,1,N
218,220,Rabah Bitat Airport,Annaba,Algeria,AAE,DABB,36.822201,7.809174,16,1,N
219,221,Mohamed Boudiaf International Airport,Constantine,Algeria,CZL,DABC,36.2760009765625,6.620389938354492,2265,1,N
220,222,Cheikh Larbi Tébessi Airport,Tebessa,Algeria,TEE,DABS,35.4315986633,8.12071990967,2661,1,N
221,224,Hassi R'Mel Airport,Tilrempt,Algeria,HRM,DAFH,32.93040084838867,3.311539888381958,2540,1,N
222,225,Bou Chekif Airport,Tiaret,Algeria,TID,DAOB,35.3410987854,1.46315002441,3245,1,N
223,226,Bou Sfer Airport,Bou Sfer,Algeria,\N,DAOE,35.73540115356445,-0.8053889870643616,187,1,N
224,227,Tindouf Airport,Tindouf,Algeria,TIN,DAOF,27.7003993988,-8.167099952700001,1453,1,N
225,228,Ech Cheliff Airport,Ech-cheliff,Algeria,CFK,DAOI,36.2126998901,1.33176994324,463,1,N
226,229,Tafaraoui Airport,Oran,Algeria,TAF,DAOL,35.54240036010742,-0.5322780013084412,367,1,N
227,230,Zenata – Messali El Hadj Airport,Tlemcen,Algeria,TLM,DAON,35.0167007446,-1.45000004768,814,1,N
228,231,Es Senia Airport,Oran,Algeria,ORN,DAOO,35.6239013672,-0.6211829781529999,295,1,N
229,232,Sidi Bel Abbes Airport,Sidi Bel Abbes,Algeria,BFW,DAOS,35.1717987061,-0.593275010586,1614,1,N
230,233,Ghriss Airport,Ghriss,Algeria,MUW,DAOV,35.207698822021484,0.1471419930458068,1686,1,N
231,234,Touat Cheikh Sidi Mohamed Belkebir Airport,Adrar,Algeria,AZR,DAUA,27.83760070800781,-0.1864140033721923,919,1,N
232,235,Biskra Airport,Biskra,Algeria,BSK,DAUB,34.7933006287,5.73823022842,289,1,N
233,236,El Golea Airport,El Golea,Algeria,ELG,DAUE,30.5713005065918,2.8595900535583496,1306,1,N
234,237,Noumérat - Moufdi Zakaria Airport,Ghardaia,Algeria,GHA,DAUG,32.38410186767578,3.794110059738159,1512,1,N
235,238,Oued Irara Airport,Hassi Messaoud,Algeria,HME,DAUH,31.6730003357,6.140439987180001,463,1,N
236,239,In Salah Airport,In Salah,Algeria,INZ,DAUI,27.2509994507,2.51202011108,896,1,N
237,240,Touggourt Sidi Madhi Airport,Touggourt,Algeria,TGR,DAUK,33.06779861450195,6.088669776916504,279,1,N
238,241,Laghouat Airport,Laghouat,Algeria,LOO,DAUL,33.7644004822,2.92833995819,2510,1,N
239,242,Timimoun Airport,Timimoun,Algeria,TMX,DAUT,29.2371006012,0.276033014059,1027,1,N
240,243,Ain el Beida Airport,Ouargla,Algeria,OGX,DAUU,31.917200088500977,5.412779808044434,492,1,N
